,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_max_depth,config/et_max_features,config/et_min_samples_leaf,config/et_min_samples_split,config/et_n_estimators,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_et,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
296,6700.0,1716982921,,False,1,d6266b1d,2024-05-29_13-42-01,1.128448486328125,1.128448486328125,54160,DESKTOP-8J3QSBJ,127.0.0.1,1.128448486328125,1,"[102, 103, 105]",True,7,log2,8,2,74,0.9148368930094379,newton-cg,0.22112078603425608,poly,0.5819955502062983,0.4869163790787202,0.7159179770035582,0.3061313822058182,0.0021150282383631575,0.7752813135184848,0.06412204509449185,0.008379628575218397,10,3,0.7553004402983482,d6266b1d
297,6800.0,1716982923,,False,1,e9ac4032,2024-05-29_13-42-03,1.3285000324249268,1.3285000324249268,12408,DESKTOP-8J3QSBJ,127.0.0.1,1.3285000324249268,1,"[102, 103, 105]",False,11,sqrt,8,2,155,2.5183373138170246,newton-cg,1.1132085865763426,sigmoid,0.6936804720543204,0.5091698878706021,0.23386315799678148,0.8171354527267392,0.14283058078194108,0.6095823034351898,0.033516490054910905,0.34747847706187823,5,1,0.6125303095593712,e9ac4032
298,6500.0,1716982924,,False,1,7995e226,2024-05-29_13-42-04,1.1239984035491943,1.1239984035491943,63064,DESKTOP-8J3QSBJ,127.0.0.1,1.1239984035491943,1,"[100, 104, 102, 103, 105]",True,5,sqrt,7,2,138,0.8762483122244015,liblinear,0.3793457477700611,linear,0.40256322393332383,0.26116515347373176,0.3007954372093085,0.8383771134167305,0.00404473575521103,0.7605043526824512,0.010029447170693649,0.31298336512537134,8,1,0.8068758277810799,7995e226
299,6500.0,1716982926,,False,1,4cbed662,2024-05-29_13-42-06,0.9462122917175293,0.9462122917175293,13264,DESKTOP-8J3QSBJ,127.0.0.1,0.9462122917175293,1,"[100, 101, 102, 103]",True,8,sqrt,6,8,109,2.79743663847769,lbfgs,0.13529257571557918,linear,0.14227744282571542,0.6545212855925293,0.7082901192286624,0.39917308878565294,0.002919716217478273,0.7834035842606586,0.029434829988848527,0.08844678281030224,9,5,0.7336001486648389,4cbed662
300,6150.0,1716982929,,False,1,655b6a57,2024-05-29_13-42-09,1.5314531326293945,1.5314531326293945,47996,DESKTOP-8J3QSBJ,127.0.0.1,1.5314531326293945,1,"[100, 104, 102, 103, 105]",True,12,log2,6,2,116,0.31734272242186373,liblinear,0.8853852198558255,sigmoid,0.11940277519031542,0.5682276385646399,0.42432762224072373,0.45948118133628346,1.2473193381521672,0.746164600135968,0.0414319986639218,0.03661211562472821,7,5,0.5301004541519191,655b6a57
301,6750.0,1716982930,,False,1,4e6f1748,2024-05-29_13-42-10,1.198737382888794,1.198737382888794,62712,DESKTOP-8J3QSBJ,127.0.0.1,1.198737382888794,1,"[102, 103, 105]",False,15,sqrt,7,4,85,0.10000046901631009,saga,0.39675710166364936,poly,0.9264233002391599,0.4082584602625363,0.7534646115319497,0.024573658423751255,0.04553008855427745,0.8575260588178096,0.06001358805937924,0.015081717513468719,8,3,0.7544354167157648,4e6f1748
302,6550.0,1716982932,,False,1,cd57f5f4,2024-05-29_13-42-12,1.2119994163513184,1.2119994163513184,26172,DESKTOP-8J3QSBJ,127.0.0.1,1.2119994163513184,1,"[100, 104, 102, 103, 105]",True,9,log2,2,7,54,0.158801840622017,liblinear,0.24620556751341674,poly,0.3574160277426105,0.015308061137210172,0.399456894466111,0.5361419571125985,0.11568998314991417,0.9532110805215115,0.022814207365157154,4.084908915234407,5,2,0.5210622715084186,cd57f5f4
303,6600.0,1716982934,,False,1,bf4858dc,2024-05-29_13-42-14,0.9505367279052734,0.9505367279052734,8312,DESKTOP-8J3QSBJ,127.0.0.1,0.9505367279052734,1,"[100, 101, 102, 103]",True,4,log2,7,9,81,1.8785717121832832,lbfgs,0.44121499537348197,linear,0.4141020536888529,0.7360983794422903,0.02079445171784644,0.09917447989588146,1.8288838375441685,0.9698444154764401,0.013846907505727871,3.9336802592800444,10,4,0.8915323631967773,bf4858dc
304,6650.0,1716982936,,False,1,c31812b9,2024-05-29_13-42-16,1.4522655010223389,1.4522655010223389,21992,DESKTOP-8J3QSBJ,127.0.0.1,1.4522655010223389,1,"[101, 102, 105]",False,17,log2,1,5,116,9.482349322636637,sag,1.6598046617416404,rbf,0.7434097921671041,0.3270436680718164,0.9391349642924202,0.2859554767097724,0.6065520437560055,0.841307754361537,0.04141455279918144,0.008374119047070552,5,2,0.5201796883525396,c31812b9
305,7300.0,1716982937,,False,1,a3ed059a,2024-05-29_13-42-17,1.0158107280731201,1.0158107280731201,26880,DESKTOP-8J3QSBJ,127.0.0.1,1.0158107280731201,1,"[101, 102, 103, 105]",True,15,sqrt,5,8,165,7.115164218556283,saga,0.20022878869246388,linear,0.4515994164782829,0.44266267902566386,0.391338394949797,0.5559772866672124,0.0013096747030264672,0.7425292108990513,0.020875356817141835,0.00384737277600652,3,5,0.7330523436743899,a3ed059a
306,6500.0,1716982940,,False,1,86c07090,2024-05-29_13-42-20,1.4414701461791992,1.4414701461791992,61180,DESKTOP-8J3QSBJ,127.0.0.1,1.4414701461791992,1,"[100, 101, 103, 105]",True,13,sqrt,1,3,94,2.437161495177667,lbfgs,2.5200539699911326,sigmoid,0.5817496940807622,0.43748214694021037,0.9638778576433499,0.2048670892230139,6.940089331837388,0.5337374343749686,0.01729095425956972,0.0012558990649148443,5,3,0.6903374893966783,86c07090
307,6650.0,1716982942,,False,1,267cb339,2024-05-29_13-42-22,1.6070096492767334,1.6070096492767334,51212,DESKTOP-8J3QSBJ,127.0.0.1,1.6070096492767334,1,"[102, 103, 105]",False,16,sqrt,6,7,169,1.7154571382713728,saga,6.9941603728614385,rbf,0.34864108803761773,0.3989813702094356,0.08291469660595607,0.3285675187425635,0.04741378281731955,0.9044466140129303,0.03875639842585477,1.4861803544964465,8,3,0.6599967902051381,267cb339
308,7050.0,1716982943,,False,1,13f742e8,2024-05-29_13-42-23,1.4177138805389404,1.4177138805389404,26536,DESKTOP-8J3QSBJ,127.0.0.1,1.4177138805389404,1,"[100, 101, 102, 103]",False,16,log2,8,6,50,0.5362719870305069,newton-cg,3.66234777661499,linear,0.6830269614941775,0.6384779378079616,0.880868235967059,0.19683487367330088,0.015437565180200627,0.6179976578884562,0.052230586041326695,0.028894001556962937,4,3,0.6171630017832683,13f742e8
309,7000.0,1716982945,,False,1,2e684c26,2024-05-29_13-42-25,1.4210007190704346,1.4210007190704346,41500,DESKTOP-8J3QSBJ,127.0.0.1,1.4210007190704346,1,"[100, 101, 103, 105]",False,15,sqrt,5,4,120,0.6573038585865266,lbfgs,1.0120056260353123,rbf,0.29500300601861107,0.7421618475318086,0.37998074740796894,0.9614906658399517,0.011480537321797714,0.6375596040781769,0.040570864095816735,0.01691342601916092,8,4,0.943741326709609,2e684c26
310,6850.0,1716982947,,False,1,798b87ed,2024-05-29_13-42-27,0.9893972873687744,0.9893972873687744,53540,DESKTOP-8J3QSBJ,127.0.0.1,0.9893972873687744,1,"[100, 102, 103, 105]",False,10,log2,8,2,182,4.457083200960367,lbfgs,0.19582445144704322,linear,0.3483523268591905,0.4719273713230901,0.633353491693271,0.8134845139984839,0.004254058412895117,0.53953896724464,0.0265326746857563,0.006651466395988879,6,4,0.6068441283793014,798b87ed
311,7350.0,1716982949,,False,1,b242716a,2024-05-29_13-42-29,1.023831844329834,1.023831844329834,14988,DESKTOP-8J3QSBJ,127.0.0.1,1.023831844329834,1,"[101, 102, 103, 105]",True,9,sqrt,1,9,112,1.5934208876763027,lbfgs,0.8548097003882145,linear,0.10043295376389433,0.7901552396989164,0.4240697799799194,0.2594908419291614,0.30480513098983336,0.7211586489632813,0.010100962703238113,0.01982292041744439,4,2,0.5631180853332023,b242716a
312,6250.0,1716982951,,False,1,c6f8a3bc,2024-05-29_13-42-31,1.3042383193969727,1.3042383193969727,56852,DESKTOP-8J3QSBJ,127.0.0.1,1.3042383193969727,1,"[100, 104, 102, 103, 105]",False,11,log2,6,6,70,0.2809203182577442,newton-cg,0.7415118368016944,rbf,0.858340566760571,0.29720442543564557,0.4487264652376215,0.41617321617917724,0.009576289954895853,0.7535929576486353,0.04258005807932761,0.12075354860371967,4,5,0.7794087007021646,c6f8a3bc
313,6350.0,1716982953,,False,1,2a93951f,2024-05-29_13-42-33,1.7363481521606445,1.7363481521606445,54284,DESKTOP-8J3QSBJ,127.0.0.1,1.7363481521606445,1,"[102, 103, 105]",True,16,log2,9,3,126,4.5835479151666885,lbfgs,2.297076912359049,poly,0.016270661910024242,0.40467912202368905,0.4138481232853656,0.302048866442162,0.045923424333026076,0.6258428267846481,0.03440253741900369,1.8246000747647826,10,1,0.9636256175824303,2a93951f
314,6650.0,1716982955,,False,1,486fae6e,2024-05-29_13-42-35,1.8948516845703125,1.8948516845703125,39624,DESKTOP-8J3QSBJ,127.0.0.1,1.8948516845703125,1,"[101, 102, 103, 105]",True,18,log2,9,7,169,2.998419526305369,sag,0.14924802608678453,sigmoid,0.3271214617664969,0.4368373370091344,0.37994529641876384,0.24890095400107293,0.4763928446302068,0.730019098267151,0.08929453329531829,2.2463921721994806,8,5,0.6813173302391118,486fae6e
315,6650.0,1716982957,,False,1,53cf8290,2024-05-29_13-42-37,1.3381712436676025,1.3381712436676025,36160,DESKTOP-8J3QSBJ,127.0.0.1,1.3381712436676025,1,"[100, 104, 102, 103, 105]",True,4,log2,3,5,83,7.668095087374312,liblinear,0.13812362249692278,rbf,0.8443635515327448,0.7119905870368979,0.31637154780470944,0.03553957969703178,0.022913514727885168,0.617641524936795,0.05609655472178788,0.006536721903305744,8,3,0.6647138140049397,53cf8290
316,6000.0,1716982959,,False,1,9f120834,2024-05-29_13-42-39,1.9110255241394043,1.9110255241394043,8964,DESKTOP-8J3QSBJ,127.0.0.1,1.9110255241394043,1,"[100, 101, 102, 103, 104, 105]",True,16,sqrt,6,3,154,0.3032566319744571,newton-cg,0.1400522785439785,sigmoid,0.14166971607340006,0.9198736732453054,0.11128264544699251,0.4355624209180067,0.03151986940715539,0.9015340876330947,0.02387919906016339,0.694519978087209,8,4,0.7771001338362687,9f120834
317,6600.0,1716982961,,False,1,2e2c7c94,2024-05-29_13-42-41,1.4802005290985107,1.4802005290985107,48760,DESKTOP-8J3QSBJ,127.0.0.1,1.4802005290985107,1,"[100, 104, 102, 103, 105]",True,16,log2,1,10,129,0.12964486162674407,liblinear,0.2884115390177571,rbf,0.5340848713442451,0.38631272558497254,0.48246599643818733,0.4907928681742042,0.0016817032945357195,0.9682480654892445,0.07468393552545254,1.7274415956400793,10,3,0.7163121204431839,2e2c7c94
318,6600.0,1716982963,,False,1,2b5e116b,2024-05-29_13-42-43,2.052825450897217,2.052825450897217,54192,DESKTOP-8J3QSBJ,127.0.0.1,2.052825450897217,1,"[101, 103, 105]",False,13,log2,5,6,59,1.161149312219265,newton-cg,4.769326838746637,poly,0.5472051484067092,0.1685305187540852,0.1689558386511988,0.630456056364946,8.779602405975792,0.6338469811305704,0.03807896491843524,0.006532476466046737,6,2,0.6170865878006289,2b5e116b
319,6950.0,1716982964,,False,1,746adc4c,2024-05-29_13-42-44,1.243039608001709,1.243039608001709,53652,DESKTOP-8J3QSBJ,127.0.0.1,1.243039608001709,1,"[100, 101, 102, 103, 105]",False,10,sqrt,3,7,184,2.1373045222688716,saga,0.7594430130136982,linear,0.4260371126751761,0.4476795299416315,0.3880649277774109,0.36804275433527933,0.0041911017405922065,0.6095296367298029,0.015006461666240561,1.4660409587401806,5,3,0.820528714633519,746adc4c
320,6650.0,1716982966,,False,1,7461bbe1,2024-05-29_13-42-46,1.0996074676513672,1.0996074676513672,58040,DESKTOP-8J3QSBJ,127.0.0.1,1.0996074676513672,1,"[100, 104, 102, 103, 105]",True,16,sqrt,5,3,176,3.320287799669632,newton-cg,0.383856504386505,linear,0.016657851846294203,0.7100970146894906,0.720957155778821,0.2855001087332525,1.9743306904653526,0.8371477653387329,0.0410488754056309,0.0011808731909408023,3,5,0.9904978026394244,7461bbe1
321,6700.0,1716982968,,False,1,9d4d8446,2024-05-29_13-42-48,1.3521080017089844,1.3521080017089844,36320,DESKTOP-8J3QSBJ,127.0.0.1,1.3521080017089844,1,"[100, 104, 102, 103, 105]",True,12,sqrt,1,4,101,2.0392059172897956,sag,0.5224699692426962,rbf,0.3844484461542257,0.611363762402722,0.09970442601362717,0.3936568938281666,2.639458005459365,0.9569319831186945,0.04441105003505595,0.1325949719504175,4,4,0.5356294966917006,9d4d8446
322,6350.0,1716982970,,False,1,a796cea6,2024-05-29_13-42-50,1.571164846420288,1.571164846420288,3556,DESKTOP-8J3QSBJ,127.0.0.1,1.571164846420288,1,"[104, 102, 103, 105]",False,3,log2,6,5,108,0.37101017506375533,saga,5.465764916848737,rbf,0.9650847758605058,0.96307257922318,0.16326822265347607,0.7143436323226934,0.4158080493096199,0.7963237484297234,0.05113004750107828,0.032787443081434844,5,1,0.7312590657317501,a796cea6
323,6750.0,1716982972,,False,1,887964f6,2024-05-29_13-42-52,1.207507610321045,1.207507610321045,9668,DESKTOP-8J3QSBJ,127.0.0.1,1.207507610321045,1,"[101, 102, 103]",True,10,sqrt,3,4,167,0.4785486035096439,newton-cg,0.46870126873940143,poly,0.9611838874890876,0.38018516035068817,0.6105003504024271,0.10481336288995036,0.020540812430029122,0.7216774166776123,0.030399885904402648,0.10933815497962829,8,3,0.6081579001220068,887964f6
324,6400.0,1716982974,,False,1,fba0d5c5,2024-05-29_13-42-54,1.3601031303405762,1.3601031303405762,40452,DESKTOP-8J3QSBJ,127.0.0.1,1.3601031303405762,1,"[104, 102, 103, 105]",True,5,log2,8,6,75,0.3489061085097563,newton-cg,0.23484298165744347,rbf,0.9450718734109711,0.8335345776337121,0.4246561537169167,0.7692400259709138,2.117652195301757,0.5769182457352053,0.05127088449097627,0.04716265815229972,8,4,0.816373989492557,fba0d5c5
325,6650.0,1716982976,,False,1,78cba400,2024-05-29_13-42-56,1.5521411895751953,1.5521411895751953,6632,DESKTOP-8J3QSBJ,127.0.0.1,1.5521411895751953,1,"[102, 103, 105]",True,8,log2,1,5,113,0.7393747820284853,sag,0.5826020453428543,sigmoid,0.15731894478023958,0.7683284334387924,0.6746892394956638,0.5113100998509236,0.0049423509523958695,0.6631318194461964,0.012370342063832621,0.01143827367622563,9,3,0.5695582764364606,78cba400
326,6800.0,1716982978,,False,1,b7d1146c,2024-05-29_13-42-58,1.3549995422363281,1.3549995422363281,54004,DESKTOP-8J3QSBJ,127.0.0.1,1.3549995422363281,1,"[100, 101, 103, 105]",True,6,sqrt,4,3,178,0.11645362212451979,liblinear,0.14788965667133214,rbf,0.9951051557368628,0.6337215300158845,0.1814924095123886,0.44738524828239384,0.01862491827806634,0.7466363052626936,0.015926657093178854,0.17622896379925745,5,4,0.5270697233231278,b7d1146c
327,6650.0,1716982979,,False,1,e63be362,2024-05-29_13-42-59,1.079813003540039,1.079813003540039,43844,DESKTOP-8J3QSBJ,127.0.0.1,1.079813003540039,1,"[104, 102, 103, 105]",False,20,log2,7,4,104,0.6658231402569444,lbfgs,0.7671730535133031,linear,0.3467277560452594,0.45774319452916284,0.008413897901010547,0.6707695857518629,0.29805435849574924,0.5909671973031367,0.09240464728775505,0.043022570488401066,7,2,0.5157461576611637,e63be362
328,6650.0,1716982981,,False,1,947fcc29,2024-05-29_13-43-01,0.9575455188751221,0.9575455188751221,37200,DESKTOP-8J3QSBJ,127.0.0.1,0.9575455188751221,1,"[100, 104, 102, 103, 105]",False,7,sqrt,10,6,61,1.0133798493101975,liblinear,0.14145888554092292,linear,0.9874940320839806,0.34245197378499626,0.48169984396466026,0.17547863171700007,0.0058201511207648495,0.8194259105269814,0.018357141972885835,1.1079970743106762,5,3,0.7195001145959625,947fcc29
329,6750.0,1716982984,,False,1,85379fa5,2024-05-29_13-43-04,1.5870509147644043,1.5870509147644043,42332,DESKTOP-8J3QSBJ,127.0.0.1,1.5870509147644043,1,"[101, 102, 103, 105]",False,16,log2,5,4,163,2.087442717479087,lbfgs,3.4731395666544125,rbf,0.6563983233064117,0.7521910818963162,0.5734864798124124,0.3107499050424826,0.08340886100648524,0.7676614961133966,0.02065655528771806,1.9537258939786701,7,4,0.8118519514481574,85379fa5
330,6550.0,1716982985,,False,1,96656d0a,2024-05-29_13-43-05,1.314340353012085,1.314340353012085,61468,DESKTOP-8J3QSBJ,127.0.0.1,1.314340353012085,1,"[100, 101, 103, 105]",False,13,sqrt,2,6,139,0.19982715472096146,saga,0.637208065695999,poly,0.5751666568004734,0.6955718380325935,0.29161784068846247,0.2403331069730808,0.004421884104908036,0.9540530843925269,0.04709521632021431,0.001245694467155702,9,3,0.8912131012908819,96656d0a
331,6850.0,1716982987,,False,1,abd11f7a,2024-05-29_13-43-07,1.4265058040618896,1.4265058040618896,21376,DESKTOP-8J3QSBJ,127.0.0.1,1.4265058040618896,1,"[100, 101, 102, 103]",True,8,sqrt,1,5,200,0.24224161776090597,liblinear,0.43936024970138926,rbf,0.333109431313259,0.7143420738089625,0.6518520990584995,0.18146123690427718,0.4765002549745388,0.9074494495118639,0.04687767884038568,0.00417832140676069,8,3,0.7762315512505603,abd11f7a
332,7000.0,1716982989,,False,1,1093b4e0,2024-05-29_13-43-09,1.8366320133209229,1.8366320133209229,5824,DESKTOP-8J3QSBJ,127.0.0.1,1.8366320133209229,1,"[100, 101, 102, 103, 105]",False,7,log2,2,3,108,0.13546215288767635,lbfgs,2.787395086037831,poly,0.566025772838714,0.6162109148908962,0.31172657094535927,0.29245297259899317,0.0037000975868295865,0.7724619350675563,0.04195104207460637,5.328601967825612,10,2,0.5956596377151879,1093b4e0
333,6500.0,1716982991,,False,1,5c09d938,2024-05-29_13-43-11,1.3299996852874756,1.3299996852874756,54076,DESKTOP-8J3QSBJ,127.0.0.1,1.3299996852874756,1,"[100, 101, 102, 103]",False,3,sqrt,6,2,173,0.476603912311944,lbfgs,0.7649840794097685,poly,0.37903773129060925,0.3099394015572572,0.5653119238354123,0.4921798237127016,0.3224054923179392,0.8339911027913144,0.022135069747397797,0.012660527222167189,10,2,0.8394368287987645,5c09d938
334,6000.0,1716982993,,False,1,f7ac99b4,2024-05-29_13-43-13,1.4140682220458984,1.4140682220458984,44376,DESKTOP-8J3QSBJ,127.0.0.1,1.4140682220458984,1,"[101, 102, 105]",True,12,log2,5,6,96,0.14739989079337612,newton-cg,0.9865556671219547,sigmoid,0.9578056092392875,0.9137244901044435,0.4779035343565609,0.6944972743567579,0.031223606211347527,0.8253891955667774,0.06859059670098076,0.004720859857337777,7,3,0.6162240232569651,f7ac99b4
335,6750.0,1716982994,,False,1,e717350b,2024-05-29_13-43-14,1.0587279796600342,1.0587279796600342,27112,DESKTOP-8J3QSBJ,127.0.0.1,1.0587279796600342,1,"[102, 103, 105]",False,4,sqrt,5,4,139,1.603434749673031,newton-cg,0.15198783594584567,poly,0.9746042603906623,0.07459010892763307,0.789466595131768,0.8275829596066521,0.31645139589222543,0.6240220119074169,0.0307955094351568,1.6185491799926612,3,1,0.6549823041357427,e717350b
336,7100.0,1716982997,,False,1,5c0ceb2c,2024-05-29_13-43-17,1.3721954822540283,1.3721954822540283,4292,DESKTOP-8J3QSBJ,127.0.0.1,1.3721954822540283,1,"[100, 102, 103, 105]",True,8,sqrt,5,4,129,0.9321853352693824,lbfgs,0.8827256718865925,poly,0.50226690255746,0.6866594390814584,0.8303916392997684,0.2900703484096046,0.03828493270022072,0.7954611121487105,0.021155773738841553,8.825869884528814,8,1,0.8268234640600285,5c0ceb2c
337,6650.0,1716982999,,False,1,1fd1c326,2024-05-29_13-43-19,1.0258033275604248,1.0258033275604248,1400,DESKTOP-8J3QSBJ,127.0.0.1,1.0258033275604248,1,"[100, 101, 102, 103, 105]",True,15,log2,7,9,111,0.586180602811636,sag,0.2887784713169813,linear,0.24631115030628326,0.8228812742185813,0.3583507535421102,0.6781962523817309,0.13060038149799336,0.9361887151332797,0.03566664094941762,0.2677816299665516,6,5,0.8044838828900148,1fd1c326
338,6350.0,1716983001,,False,1,f9bbbbb4,2024-05-29_13-43-21,1.894676923751831,1.894676923751831,45220,DESKTOP-8J3QSBJ,127.0.0.1,1.894676923751831,1,"[100, 101, 103, 105]",False,17,sqrt,4,10,102,0.7572426056265744,lbfgs,3.676164138112359,poly,0.6457901858906463,0.8301236164660716,0.6028526301882384,0.7244674089321781,0.05897612843475156,0.9062919871634851,0.050485722771175245,1.003557858768464,6,1,0.6340922575840164,f9bbbbb4
339,6900.0,1716983003,,False,1,fa8177bd,2024-05-29_13-43-23,1.2664847373962402,1.2664847373962402,17612,DESKTOP-8J3QSBJ,127.0.0.1,1.2664847373962402,1,"[101, 103, 105]",False,6,sqrt,5,6,196,1.1388823314299017,saga,2.7305930213487035,linear,0.5770156776554056,0.7444972345048054,0.6304090046201235,0.7592839576982415,0.031163404840023345,0.9318382473211925,0.016713871496777166,1.6958654061176461,10,3,0.540471544157674,fa8177bd
340,6100.0,1716983005,,False,1,1748abde,2024-05-29_13-43-25,1.7469563484191895,1.7469563484191895,11580,DESKTOP-8J3QSBJ,127.0.0.1,1.7469563484191895,1,"[100, 104, 102, 103, 105]",True,18,log2,3,7,87,6.136973728712025,lbfgs,8.732719417443834,rbf,0.20009269380964267,0.6127382072617248,0.008990837511669625,0.18357790871493035,0.06424874222832351,0.980590852824344,0.034666801410243635,1.0622694383549542,7,2,0.7587220840611439,1748abde
341,7100.0,1716983006,,False,1,16b118e3,2024-05-29_13-43-26,0.9675557613372803,0.9675557613372803,35648,DESKTOP-8J3QSBJ,127.0.0.1,0.9675557613372803,1,"[102, 103, 105]",False,3,log2,5,10,166,1.880269623514157,lbfgs,0.6377987919278258,linear,0.8963423213700429,0.40616970615669057,0.83900514854829,0.6870526812597376,0.005943606373159407,0.788954901780293,0.053941271625387976,0.050496478711065454,7,4,0.657106207690405,16b118e3
342,6400.0,1716983008,,False,1,86dc7549,2024-05-29_13-43-28,0.8875055313110352,0.8875055313110352,40704,DESKTOP-8J3QSBJ,127.0.0.1,0.8875055313110352,1,"[101, 103, 105]",False,16,sqrt,6,5,148,0.8368900451752472,lbfgs,0.11714124809413838,linear,0.28251324457917115,0.9711383087441015,0.8241826252285955,0.3904606243557265,0.1134247441424934,0.8804326392060966,0.026342587400383657,0.15574749467322016,4,1,0.6078991410873433,86dc7549
