Dataset,Method,Split,Accuracy,Iterations,History
connectionist_bench_sonar_mines_vs_rocks,Adam,0.15,0.71875,231.0,"[0.6931471805599453, 0.6821955596140163, 0.6720781561703991, 0.6627645788026725, 0.6541794486299597, 0.6462542272559412, 0.6389408029620889, 0.632192409566175, 0.6259573677466149, 0.6201805843400329, 0.6148071358879039, 0.6097858683408725, 0.6050719837384618, 0.6006282335786548, 0.5964248914243372, 0.5924389430029344, 0.5886529170992614, 0.5850536431148676, 0.5816310872859705, 0.5783773325243732, 0.575285722441565, 0.5723501720625552, 0.5695646423904551, 0.5669227748226444, 0.5644176798786321, 0.5620418707977219, 0.5597873260551764, 0.5576456567386003, 0.5556083468762879, 0.5536670293693559, 0.5518137589267726, 0.5500412471357772, 0.5483430330660521, 0.546713574075324, 0.545148253677073, 0.543643314430461, 0.5421957323187143, 0.5408030542008472, 0.5394632215212241, 0.5381744019078455, 0.5369348462612046, 0.5357427832723682, 0.5345963569140189, 0.5334936062079211, 0.5324324812783013, 0.5314108859585381, 0.5304267353596742, 0.529478016840294, 0.5285628444384693, 0.5276794995224929, 0.5268264535918671, 0.5260023722682048, 0.5252061021519, 0.5244366441501783, 0.5236931180254655, 0.5229747233029731, 0.5222807014153621, 0.5216103031885831, 0.5209627646407955, 0.52033729273581, 0.5197330613636049, 0.5191492165651613, 0.5185848890105652, 0.518039211079083, 0.5175113356328482, 0.5170004537220716, 0.5165058089536995, 0.5160267069951352, 0.5155625195396142, 0.5151126828945919, 0.5146766920513507, 0.5142540915706274, 0.5138444648376702, 0.5134474232075056, 0.5130625963209199, 0.5126896244914885, 0.5123281536215936, 0.5119778326749617, 0.5116383133751375, 0.5113092515533455, 0.5109903094521727, 0.5106811582985114, 0.5103814805676706, 0.510090971536486, 0.5098093399280299, 0.5095363076475138, 0.5092716087688042, 0.5090149880348961, 0.5087661991767725, 0.5085250033374885, 0.5082911678248568, 0.5080644653248375, 0.5078446736083215, 0.5076315756743289, 0.5074249602061642, 0.5072246221814107, 0.5070303634731395, 0.5068419933041738, 0.5066593284605125, 0.5064821932237706, 0.5063104190353924, 0.506143843948744, 0.5059823119531323, 0.505825672263932, 0.505673778666211, 0.5055264889791444, 0.5053836646803463, 0.5052451706989097, 0.505110875358723, 0.5049806504335828, 0.5048543712649418, 0.504731916892143, 0.5046131701523419, 0.5044980177204821, 0.5043863500755214, 0.5042780613945497, 0.5041730493889492, 0.5040712151046999, 0.5039724627117169, 0.5038766993051266, 0.5037838347357432, 0.5036937814793272, 0.5036064545461243, 0.5035217714252024, 0.5034396520532645, 0.5033600187953937, 0.5032827964255623, 0.503207912097193, 0.5031352952978133, 0.5030648777860193, 0.5029965935127243, 0.5029303785314316, 0.5028661709036867, 0.5028039106059317, 0.5027435394429095, 0.5026850009709487, 0.5026282404323664, 0.5025732047002841, 0.5025198422317094, 0.5024681030259488, 0.5024179385853471, 0.5023693018758475, 0.5023221472857741, 0.5022764305822599, 0.5022321088657101, 0.5021891405233678, 0.5021474851834082, 0.5021071036709526, 0.5020679579670847, 0.5020300111714483, 0.5019932274684437, 0.5019575720965535, 0.5019230113199902, 0.5018895124017164, 0.5018570435769558, 0.5018255740265263, 0.5017950738496317, 0.5017655140360854, 0.501736866438201, 0.5017091037427925, 0.5016821994437688, 0.5016561278157906, 0.5016308638893122, 0.5016063834271695, 0.5015826629026878, 0.501559679479141, 0.5015374109902926, 0.5015158359217154, 0.5014949333926267, 0.5014746831380203, 0.5014550654910018, 0.5014360613652975, 0.5014176522379983, 0.5013998201326441, 0.5013825476027586, 0.5013658177159326, 0.5013496140385212, 0.5013339206209615, 0.5013187219836888, 0.5013040031035839, 0.5012897494008854, 0.5012759467264768, 0.5012625813495006, 0.5012496399452537, 0.5012371095833537, 0.5012249777161775, 0.5012132321675998, 0.5012018611220479, 0.5011908531138947, 0.5011801970172056, 0.5011698820358271, 0.5011598976938104, 0.501150233826143, 0.5011408805697617, 0.5011318283548254, 0.5011230678962167, 0.5011145901852729, 0.5011063864817239, 0.5010984483058507, 0.5010907674308615, 0.5010833358754841, 0.5010761458967934, 0.501069189983252, 0.5010624608479763, 0.5010559514222112, 0.501049654848999, 0.5010435644770413, 0.501037673854729, 0.5010319767243385, 0.5010264670163888, 0.5010211388441441, 0.5010159864982758, 0.5010110044416654, 0.5010061873043605, 0.5010015298786765, 0.500997027114444, 0.5009926741143957, 0.5009884661296929, 0.5009843985555809, 0.5009804669271731, 0.5009766669153565, 0.50097299432281, 0.5009694450801404, 0.5009660152421241, 0.5009627009840585, 0.5009594985982132, 0.5009564044903907, 0.5009534151765798, 0.5009505272797091, 0.500947737526496, 0.5009450427443841]"
connectionist_bench_sonar_mines_vs_rocks,LDA,0.15,0.625,,
connectionist_bench_sonar_mines_vs_rocks,QDA,0.15,0.84375,,
connectionist_bench_sonar_mines_vs_rocks,DecisionTree,0.15,0.59375,,
connectionist_bench_sonar_mines_vs_rocks,RandomForest,0.15,0.71875,,
connectionist_bench_sonar_mines_vs_rocks,IWLS,0.2,0.7090909090909091,5.0,"[0.6931471805599454, 0.5138254615169173, 0.49181967515094793, 0.48956946225264614, 0.4895364068955451]"
connectionist_bench_sonar_mines_vs_rocks,SGD,0.2,0.7090909090909091,65.0,"[0.6931471805599454, 0.5922933111528074, 0.5564453663573903, 0.5367054227146838, 0.5244132586077491, 0.5161757645795992, 0.5103648612944193, 0.5061098338642932, 0.5029061507499553, 0.5004422977176117, 0.49851583500153285, 0.49698962670097824, 0.49576757610608857, 0.49478045146238636, 0.493977223617455, 0.4933195609814729, 0.49277821026583396, 0.49233054596058734, 0.49195886826571605, 0.4916491944318466, 0.49139038382990274, 0.49117349392426446, 0.4909912992391199, 0.4908379274362384, 0.49070858086690633, 0.49059932138059253, 0.49050690253039053, 0.4904286376860664, 0.4903622956212596, 0.49030601731043333, 0.49025824923218453, 0.49021768961311174, 0.4901832448848886, 0.4901539942516453, 0.49012916073422097, 0.49010808741388545, 0.49009021787029006, 0.49007508001798217, 0.4900622727083209, 0.49005145459040705, 0.4900423348241398, 0.49003466531702516, 0.49002823421864783, 0.49002286045633237, 0.4900183891352743, 0.4900146876583502, 0.49001164244661627, 0.49000915616238605, 0.49000714535378526, 0.4900055384535214, 0.49000427407598063, 0.4900032995660561, 0.49000256976080625, 0.49000204593135066, 0.4900016948776942, 0.49000148815347394, 0.49000140140129583, 0.49000141378230766, 0.49000150748621185, 0.4900016673100009, 0.49000188029551567, 0.490002135417373, 0.4900024233141053, 0.49000273605638806, 0.4900030669471405]"
connectionist_bench_sonar_mines_vs_rocks,Adam,0.2,0.7090909090909091,250.0,"[0.6931471805599454, 0.6817728906874279, 0.6712302897172314, 0.6614933131681393, 0.6524918545320193, 0.6441586586397559, 0.6364495692128562, 0.6293258292234766, 0.6227458041603985, 0.6166644165968371, 0.6110345944544885, 0.6058090943836157, 0.6009422632022882, 0.596391553995631, 0.5921186791672846, 0.588090330296108, 0.5842784514440578, 0.5806601095066936, 0.5772170474733498, 0.5739350260144659, 0.5708030570097904, 0.5678126168042245, 0.5649569054541499, 0.562230197069467, 0.5596273085038658, 0.557143199596135, 0.5547727071414298, 0.5525104057248017, 0.5503505807842844, 0.5482872926913968, 0.5463145056853193, 0.5444262528746534, 0.5426168088110664, 0.5408808444783963, 0.539213545466724, 0.53761068163555, 0.5360686244859891, 0.534584315603926, 0.5331551950693814, 0.5317791022374385, 0.5304541627515912, 0.5291786752876164, 0.5279510097240762, 0.526769525624063, 0.5256325165239647, 0.5245381819742451, 0.5234846259521289, 0.5224698775063898, 0.5214919275599063, 0.5205487748302701, 0.5196384738377134, 0.5187591788218702, 0.5179091788489562, 0.5170869211714783, 0.5162910217213341, 0.5155202632427975, 0.5147735828488224, 0.514050051636334, 0.5133488494155724, 0.5126692376360248, 0.5120105332980298, 0.5113720861103727, 0.5107532604796283, 0.5101534231831911, 0.5095719368635452, 0.5090081588536657, 0.5084614443547122, 0.5079311526714321, 0.5074166550814583, 0.5069173429643032, 0.5064326350171284, 0.5059619826947113, 0.5055048733787683, 0.5050608311535406, 0.5046294153926971, 0.5042102176112071, 0.5038028571843746, 0.5034069765805834, 0.5030222367051157, 0.5026483128314855, 0.5022848914323191, 0.5019316680436544, 0.5015883461314569, 0.5012546367978636, 0.5009302590797523, 0.5006149405578666, 0.5003084180072342, 0.5000104378694373, 0.4997207564010735, 0.49943913943588786, 0.49916536177693555, 0.49889920629884116, 0.4986404628817142, 0.498388927314822, 0.49814440030091856, 0.49790668666576166, 0.4976755948383917, 0.49745093662376416, 0.49723252724744216, 0.49702018561814043, 0.4968137347318221, 0.49661300213237575, 0.49641782034808474, 0.49622802723777354, 0.49604346620213197, 0.4958639862402442, 0.4956894418548869, 0.49551969282955943, 0.49535460391334996, 0.4951940444557659, 0.49503788803284693, 0.49488601209947436, 0.494738297692657, 0.49459462919880615, 0.49445489418661204, 0.4943189832977162, 0.49418679018096817, 0.4940582114530823, 0.49393314666878246, 0.49381149828639115, 0.49369317161936077, 0.4935780747694069, 0.4934661185417582, 0.4933572163468398, 0.49325128409501057, 0.49314824009168934, 0.4930480049394467, 0.4929505014518319, 0.4928556545812905, 0.4927633913610494, 0.4926736408587255, 0.49258633413794206, 0.4925014042236166, 0.4924187860667358, 0.4923384165052685, 0.4922602342191297, 0.4921841796785333, 0.49211019508639536, 0.492038224316498, 0.49196821284972164, 0.4919001077108344, 0.49183385740805763, 0.4917694118770753, 0.491706722430423, 0.491645741712432, 0.49158642365924266, 0.49152872346293275, 0.4914725975385612, 0.49141800349291187, 0.49136490009391093, 0.49131324723998404, 0.4912630059289902, 0.4912141382267028, 0.49116660723508826, 0.49112037706079265, 0.4910754127843109, 0.4910316804302541, 0.49098914693902346, 0.49094778014003104, 0.49090754872644543, 0.4908684222313179, 0.490830371004844, 0.49079336619248837, 0.49075737971372874, 0.49072238424121917, 0.4906883531802647, 0.4906552606485789, 0.49062308145635913, 0.4905917910867812, 0.49056136567700526, 0.49053178199980296, 0.4905030174458664, 0.49047505000683084, 0.4904478582589868, 0.4904214213476345, 0.49039571897199385, 0.4903707313705846, 0.49034643930699495, 0.4903228240559663, 0.4902998673897637, 0.49027755156480657, 0.49025585930857085, 0.490234773806787, 0.4902142786909631, 0.4901943580262584, 0.49017499629973127, 0.49015617840897285, 0.4901378896511166, 0.4901201157122094, 0.4901028426569208, 0.49008605691856155, 0.49006974528937913, 0.4900538949111122, 0.49003849326578025, 0.4900235281666971, 0.4900089877497069, 0.4899948604646394, 0.4899811350669849, 0.489967800609794, 0.48995484643580234, 0.4899422621697743, 0.4899300377110699, 0.48991816322641535, 0.4899066291428806, 0.48989542614104487, 0.48988454514834845, 0.4898739773326148, 0.48986371409574603, 0.48985374706758084, 0.48984406809991216, 0.4898346692606644, 0.48982554282822865, 0.4898166812859494, 0.4898080773167653, 0.48979972379799364, 0.489791613796259, 0.4897837405625606, 0.4897760975274699, 0.48976867829645426, 0.48976147664532527, 0.4897544865158025, 0.48974770201119067, 0.4897411173921728, 0.48973472707270566, 0.4897285256160275, 0.4897225077307663, 0.4897166682671528, 0.4897110022133325, 0.48970550469177254, 0.4897001709557707, 0.4896949963860447, 0.4896899764874222, 0.4896851068856083, 0.489680383324042, 0.48967580166082914, 0.48967135786576077, 0.48966704801740246, 0.4896628683002623, 0.48965881500203207, 0.4896548845108969, 0.4896510733129194, 0.4896473779894865, 0.4896437952148264, 0.489640321753587, 0.48963695445847827, 0.48963369026797304, 0.48963052620406955, 0.48962745937011026, 0.489624486948654, 0.4896216061994069]"
connectionist_bench_sonar_mines_vs_rocks,LDA,0.2,0.615909090909091,,
connectionist_bench_sonar_mines_vs_rocks,QDA,0.2,0.6909090909090909,,
connectionist_bench_sonar_mines_vs_rocks,DecisionTree,0.2,0.6431818181818182,,
connectionist_bench_sonar_mines_vs_rocks,RandomForest,0.2,0.7363636363636363,,
connectionist_bench_sonar_mines_vs_rocks,IWLS,0.25,0.6874074074074075,5.0,"[0.6931471805599454, 0.5169163842688993, 0.4966984339166328, 0.4947496251385313, 0.49472507115193365]"
connectionist_bench_sonar_mines_vs_rocks,SGD,0.25,0.6874074074074075,64.0,"[0.6931471805599454, 0.6006062622868, 0.5648586751699353, 0.5446321771939006, 0.5318103081373571, 0.5231155772260794, 0.5169342881330813, 0.5123849203544274, 0.5089479961404728, 0.506298556876267, 0.5042233488849581, 0.5025768878375052, 0.5012567291807772, 0.5001888315106607, 0.4993185128762589, 0.49860465221783923, 0.49801585080086636, 0.4975278198575128, 0.49712155950200737, 0.4967820624072004, 0.4964973740090565, 0.49625790018111804, 0.49605588997443506, 0.4958850443114402, 0.49574021667330304, 0.495617181886021, 0.4955124559276361, 0.49542315437752027, 0.4953468804191075, 0.495281635645562, 0.4952257486014447, 0.49517781722054066, 0.49513666222437536, 0.4951012892192602, 0.4950708577357376, 0.49504465583785784, 0.49502207922278785, 0.49500261395681233, 0.49498582216858455, 0.49497133015678374, 0.49495881847625167, 0.4949480136510191, 0.49493868122946555, 0.4949306199501207, 0.4949236568292099, 0.49491764301529256, 0.49491245028395725, 0.49490796806790666, 0.49490410093593756, 0.49490076644914766, 0.4948978933348269, 0.494895419928434, 0.4948932928422501, 0.49489146582606, 0.4948898987907936, 0.4948885569707058, 0.4948874102035212, 0.49488643231118873, 0.49488560056656994, 0.49488489523363544, 0.49488429917062915, 0.4948837974872333, 0.4948833772481228, 0.49488302721639355]"
connectionist_bench_sonar_mines_vs_rocks,Adam,0.25,0.7088888888888889,244.0,"[0.6931471805599454, 0.6821609159650789, 0.6719415237603923, 0.6624077394890773, 0.6535423804781337, 0.6453264392316919, 0.6377312975189988, 0.6307199330013393, 0.6242487020007883, 0.6182694129498899, 0.6127316463736664, 0.6075851827658675, 0.6027823012541862, 0.5982796720043374, 0.5940396208379528, 0.5900306789241432, 0.5862274805811344, 0.5826101755040562, 0.5791635542202593, 0.5758760625693472, 0.5727388330941722, 0.5697448130528033, 0.5668880319082931, 0.5641630269995387, 0.5615644311985016, 0.5590867164474762, 0.5567240790283774, 0.5544704448755787, 0.5523195664241197, 0.55026517761025, 0.5483011721337114, 0.5464217727848637, 0.5446216663040813, 0.5428960876019865, 0.541240847374953, 0.5396523064026636, 0.5381273068523251, 0.5366630751805282, 0.5352571127526675, 0.5339070894800872, 0.5326107531434471, 0.5313658632053998, 0.5301701534144957, 0.5290213229858904, 0.5279170522250666, 0.5268550356574314, 0.5258330243549175, 0.524848869243557, 0.5239005584845617, 0.5229862441027853, 0.5221042553912056, 0.5212530988205826, 0.5204314459489674, 0.5196381120331193, 0.5188720286926076, 0.5181322141382275, 0.517417744247213, 0.5167277272472776, 0.5160612840501224, 0.515417535436354, 0.5147955964194921, 0.514194577289428, 0.5136135901358946, 0.5130517591510165, 0.5125082327567713, 0.5119821956168195, 0.5114728788538693, 0.5109795672487023, 0.5105016027634117, 0.5100383843158637, 0.509589364246947, 0.5091540422996854, 0.5087319581327583, 0.5083226834162127, 0.5079258144285703, 0.5075409658367499, 0.5071677660472989, 0.5068058542228449, 0.5064548788059039, 0.5061144972135667, 0.5057843762749658, 0.5054641929769645, 0.5051536351474334, 0.5048524018166105, 0.5045602031286625, 0.5042767598022161, 0.5040018022400387, 0.5037350694513864, 0.5034763079715542, 0.5032252709453068, 0.5029817174936747, 0.5027454124200803, 0.5025161262457077, 0.5022936355076079, 0.5020777232149436, 0.5018681793432841, 0.5016648012537558, 0.5014673939490549, 0.5012757701151918, 0.501089749938601, 0.5009091607255594, 0.5007338363789017, 0.5005636168024208, 0.5003983473052381, 0.5002378780684412, 0.500082063717742, 0.4999307630231311, 0.49978383872388055, 0.49964115745850207, 0.499502589766889, 0.4993680101269305, 0.4992372969899901, 0.49911033278729466, 0.4989870038902741, 0.4988672005197772, 0.4987508166097018, 0.49863774963828267, 0.49852790044424666, 0.49842117304522066, 0.4983174744727913, 0.49821671463353256, 0.4981188061994314, 0.4980236645256363, 0.4979312075892832, 0.4978413559408095, 0.4977540326588324, 0.4976691633009799, 0.49758667584556765, 0.49750650062199764, 0.4974285702305992, 0.4973528194548385, 0.49727918517006015, 0.49720760625317495, 0.4971380234970569, 0.4970703795321698, 0.49700461875645, 0.4969406872730518, 0.4968785328344963, 0.4968181047911783, 0.4967593540421377, 0.49670223298637595, 0.49664669547367, 0.49659269675459755, 0.4965401934301799, 0.4964891434020262, 0.4964395058240655, 0.49639124105687965, 0.49634431062535755, 0.49629867717996123, 0.496254304461452, 0.496211157268544, 0.4961692014277179, 0.4961284037643496, 0.4960887320744051, 0.496050155096151, 0.4960126424816085, 0.4959761647677493, 0.4959406933476596, 0.49590620044203093, 0.49587265907139166, 0.4958400430294358, 0.4958083268576982, 0.4957774858216833, 0.4957474958884086, 0.4957183337052142, 0.4956899765796158, 0.49566240245997023, 0.49563558991674217, 0.4956095181242223, 0.4955841668426203, 0.4955595164005189, 0.4955355476777291, 0.4955122420886089, 0.49548958156591527, 0.4954675485452321, 0.49544612594999593, 0.49542529717710254, 0.4954050460830555, 0.495385356970598, 0.495366214575767, 0.49534760405532535, 0.4953295109745248, 0.49531192129519724, 0.49529482136416336, 0.4952781979019765, 0.49526203799201723, 0.49524632906994837, 0.49523105891354136, 0.4952162156328589, 0.4952017876607897, 0.49518776374389883, 0.49517413293357565, 0.4951608845774493, 0.4951480083110455, 0.4951354940496796, 0.49512333198056413, 0.4951115125551411, 0.4951000264816341, 0.4950888647178232, 0.4950780184640493, 0.495067479156443, 0.49505723846037486, 0.49504728826411704, 0.4950376206727113, 0.4950282280020231, 0.4950191027729763, 0.4950102377059551, 0.49500162571536593, 0.49499325990435294, 0.49498513355966184, 0.4949772401466507, 0.4949695733044463, 0.4949621268412358, 0.49495489472970394, 0.49494787110260047, 0.49494105024843676, 0.4949344266073091, 0.4949279947668404, 0.49492174945823875, 0.49491568555246407, 0.49490979805650614, 0.4949040821097643, 0.49489853298053005, 0.4948931460625684, 0.49488791687179884, 0.4948828410430656, 0.49487791432700445, 0.49487313258699334, 0.49486849179619014, 0.4948639880346515, 0.4948596174865314, 0.494855376437354, 0.4948512612713621, 0.4948472684689365, 0.4948433946040846, 0.4948396363419977, 0.49483599043667387, 0.4948324537286066, 0.49482902314253435, 0.49482569568525064, 0.4948224684434764, 0.4948193385817837, 0.4948163033405817, 0.4948133600341477]"
connectionist_bench_sonar_mines_vs_rocks,LDA,0.25,0.6503703703703704,,
connectionist_bench_sonar_mines_vs_rocks,QDA,0.25,0.6762962962962963,,
connectionist_bench_sonar_mines_vs_rocks,DecisionTree,0.25,0.6562962962962963,,
connectionist_bench_sonar_mines_vs_rocks,RandomForest,0.25,0.6888888888888889,,
connectionist_bench_sonar_mines_vs_rocks,IWLS,0.3,0.6757575757575758,6.0,"[0.6931471805599453, 0.49624894422065635, 0.4689987443782383, 0.4647744397865331, 0.46463892936766615, 0.4646387595990344]"
connectionist_bench_sonar_mines_vs_rocks,SGD,0.3,0.6757575757575758,102.0,"[0.6931471805599453, 0.5977747371499259, 0.5614086465439574, 0.5390201864484528, 0.5237109850509891, 0.5126653199420447, 0.5043867402457782, 0.4979985706446112, 0.49295468200085524, 0.4888980387651306, 0.48558574471482707, 0.48284697356343476, 0.48055818846293596, 0.47862792027409556, 0.4769870691155802, 0.4755825245137286, 0.4743728496777357, 0.47332528958864645, 0.47241365151602993, 0.47161677457144957, 0.47091740564745804, 0.47030136120712285, 0.46975689366840945, 0.4692742065409834, 0.4688450792608397, 0.46846257397074437, 0.4681208042373673, 0.46781475108553516, 0.46754011553686725, 0.4672931995655478, 0.4670708093597787, 0.4668701762263933, 0.466688891550098, 0.466524853022819, 0.4663762199660878, 0.46624137603231514, 0.46611889792639233, 0.46600752906425247, 0.4659061572994772, 0.4658137960172589, 0.4657295680277906, 0.4656526917965274, 0.46558246963287364, 0.4655182775262984, 0.46545955637326436, 0.46540580438237944, 0.4653565704809872, 0.46531144857565615, 0.4652700725429991, 0.46523211184698876, 0.465197267695229, 0.46516526966015354, 0.46513587270235934, 0.46510885454265344, 0.46508401333724125, 0.46506116561706934, 0.4650401444578861, 0.46502079785226147, 0.4650029872587788, 0.4649865863069729, 0.4649714796394621, 0.4649575618751565, 0.4649447366795328, 0.4649329159297429, 0.4649220189638811, 0.4649119719050537, 0.4649027070520476, 0.46489416232938435, 0.46488628079040883, 0.4648790101678096, 0.46487230246661876, 0.46486611359530816, 0.46486040303109594, 0.46485513351600943, 0.46485027078063895, 0.46484578329284176, 0.46484164202896266, 0.4648378202653885, 0.4648342933884881, 0.46483103872119313, 0.464828035364653, 0.46482526405355906, 0.46482270702387374, 0.46482034789182947, 0.46481817154316957, 0.46481616403171094, 0.46481431248639177, 0.4648126050260518, 0.46481103068126284, 0.46480957932259265, 0.4648082415947419, 0.4648070088560477, 0.46480587312289307, 0.4648048270186031, 0.46480386372644783, 0.4648029769464068, 0.46480216085537823, 0.4648014100705467, 0.4648007196156476, 0.4648000848898901, 0.4647995016393173, 0.4647989659304103]"
