n_features,Combination,score,accuracy,accuracy_top_20pc,XGB_params,SVM_params,split_size
4,"('XGBClassifier',)",6228.571428571428,0.6308571428571429,0.7028571428571428,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6942.857142857143,0.6514285714285715,0.7742857142857142,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",7085.714285714285,0.6411428571428571,0.7885714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6342.857142857143,0.6274285714285714,0.7142857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6628.571428571428,0.6257142857142857,0.7428571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6657.142857142857,0.6354285714285715,0.7457142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",5942.857142857143,0.632,0.6742857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6657.142857142857,0.6468571428571429,0.7457142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6742.857142857143,0.652,0.7542857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",5971.428571428572,0.6211428571428571,0.6771428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6571.428571428572,0.6285714285714286,0.7371428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6514.285714285715,0.6388571428571429,0.7314285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6200.0,0.644,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6828.571428571428,0.6611428571428571,0.7628571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6885.714285714285,0.6594285714285715,0.7685714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6171.428571428572,0.6,0.6971428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",7000.0,0.62,0.78,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6942.857142857143,0.6291428571428571,0.7742857142857142,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6228.571428571428,0.6337142857142857,0.7028571428571428,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6600.0,0.6342857142857142,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6600.0,0.6377142857142857,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",5742.857142857143,0.62,0.6542857142857142,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6514.285714285715,0.6228571428571429,0.7314285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6485.714285714285,0.6331428571428571,0.7285714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6457.142857142857,0.6222857142857143,0.7257142857142858,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",7171.428571428572,0.6291428571428571,0.7971428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",7114.285714285715,0.6331428571428571,0.7914285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6228.571428571428,0.6365714285714286,0.7028571428571428,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6914.285714285715,0.636,0.7714285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6857.142857142857,0.6451428571428571,0.7657142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6657.142857142857,0.6268571428571429,0.7457142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6800.0,0.6182857142857143,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6828.571428571428,0.6371428571428571,0.7628571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6400.0,0.6502857142857142,0.72,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6800.0,0.6457142857142857,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6828.571428571428,0.6525714285714286,0.7628571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6285.714285714285,0.6182857142857143,0.7085714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6914.285714285715,0.612,0.7714285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6885.714285714285,0.628,0.7685714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6142.857142857143,0.6377142857142857,0.6942857142857143,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6628.571428571428,0.6228571428571429,0.7428571428571429,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6514.285714285715,0.6331428571428571,0.7314285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6171.428571428572,0.6422857142857142,0.6971428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6657.142857142857,0.652,0.7457142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6714.285714285715,0.6617142857142857,0.7514285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6485.714285714285,0.64,0.7285714285714285,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6971.428571428572,0.6451428571428571,0.7771428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6885.714285714285,0.648,0.7685714285714286,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6114.285714285715,0.6114285714285714,0.6914285714285714,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6914.285714285715,0.6462857142857142,0.7714285714285715,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6800.0,0.6485714285714286,0.76,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6200.0,0.6314285714285715,0.7,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6857.142857142857,0.6451428571428571,0.7657142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6857.142857142857,0.6474285714285715,0.7657142857142857,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6371.428571428572,0.6468571428571429,0.7171428571428572,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6771.428571428572,0.644,0.7571428571428571,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier', 'SVC')",6600.0,0.652,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('XGBClassifier',)",6000.0,0.6188571428571429,0.68,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
4,"('SVC',)",6600.0,0.6365714285714286,0.74,"{'n_estimators': 75, 'learning_rate': 0.01, 'min_child_weight': 0, 'subsample': 0.5, 'lambda': 0.1, 'max_depth': 2, 'tree_method': 'approx'}","{'kernel': 'poly', 'degree': 4, 'gamma': 'scale', 'coef0': 0.01, 'probability': True}",0.35
