blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueHeraldKills,blueTowersDestroyed,redTowersDestroyed,blue_win
30892.0,399.0,128.0,10.0,22400.0,323.0,72.0,8.8,1.0,0.0,3.0,1
26603.0,335.0,92.0,9.4,23952.0,288.0,104.0,8.8,1.0,0.0,1.0,0
25222.0,327.0,72.0,9.2,24960.0,321.0,60.0,8.8,1.0,1.0,0.0,1
27197.0,340.0,96.0,9.0,26860.0,330.0,80.0,9.4,2.0,0.0,1.0,0
29630.0,331.0,88.0,9.2,26020.0,363.0,83.0,9.0,3.0,2.0,3.0,1
27434.0,367.0,72.0,9.4,22320.0,356.0,90.0,8.8,3.0,0.0,2.0,1
23248.0,331.0,88.0,8.8,25373.0,342.0,58.0,8.8,0.0,1.0,0.0,0
25379.0,326.0,72.0,9.4,26908.0,338.0,83.0,9.2,0.0,2.0,0.0,1
25304.0,351.0,86.0,9.2,26041.0,300.0,81.0,9.2,1.0,0.0,0.0,0
30799.0,385.0,87.0,9.6,21918.0,335.0,63.0,8.6,2.0,0.0,2.0,1
24983.0,348.0,83.0,9.2,30128.0,393.0,103.0,9.8,0.0,3.0,0.0,1
25638.0,311.0,102.0,9.4,25152.0,326.0,72.0,8.6,0.0,1.0,0.0,1
25068.0,365.0,75.0,9.0,26146.0,318.0,107.0,9.2,1.0,0.0,0.0,0
30332.0,354.0,66.0,9.4,29239.0,354.0,115.0,9.8,0.0,1.0,2.0,0
26004.0,346.0,84.0,9.0,25841.0,329.0,116.0,9.6,2.0,0.0,1.0,0
24898.0,374.0,82.0,9.2,26810.0,317.0,92.0,9.4,0.0,0.0,0.0,1
23009.0,312.0,98.0,8.8,31662.0,365.0,96.0,9.6,2.0,4.0,0.0,1
21774.0,295.0,78.0,8.2,30394.0,327.0,117.0,9.0,1.0,3.0,0.0,0
24022.0,366.0,86.0,9.0,25580.0,382.0,90.0,9.4,1.0,0.0,0.0,0
25874.0,329.0,80.0,9.0,24729.0,303.0,80.0,8.8,1.0,0.0,0.0,1
24923.0,321.0,84.0,9.0,29286.0,356.0,120.0,9.8,1.0,2.0,0.0,0
26249.0,312.0,75.0,8.8,25081.0,281.0,92.0,9.2,1.0,0.0,1.0,1
25448.0,304.0,66.0,8.8,28925.0,326.0,98.0,9.6,1.0,1.0,0.0,0
27059.0,301.0,104.0,9.8,29646.0,347.0,91.0,10.2,1.0,1.0,0.0,1
24497.0,336.0,73.0,9.0,26226.0,384.0,83.0,9.2,1.0,0.0,0.0,0
27613.0,369.0,76.0,9.4,24293.0,348.0,78.0,9.2,2.0,1.0,1.0,0
25866.0,321.0,83.0,9.4,25786.0,356.0,78.0,9.2,3.0,1.0,1.0,1
23842.0,322.0,60.0,8.8,27337.0,387.0,87.0,9.4,0.0,1.0,1.0,0
26775.0,362.0,51.0,9.2,25978.0,367.0,102.0,9.0,1.0,1.0,2.0,1
24337.0,324.0,77.0,8.8,27856.0,387.0,61.0,9.2,1.0,1.0,0.0,0
25811.0,330.0,74.0,9.2,28240.0,335.0,99.0,9.6,0.0,1.0,1.0,0
27294.0,356.0,79.0,9.2,26549.0,356.0,87.0,9.4,2.0,1.0,2.0,0
25192.0,358.0,72.0,9.6,27766.0,369.0,83.0,9.8,1.0,2.0,0.0,0
26530.0,346.0,76.0,9.0,24790.0,348.0,92.0,9.0,1.0,1.0,2.0,1
32901.0,381.0,70.0,10.0,20270.0,290.0,50.0,8.0,3.0,0.0,4.0,1
24881.0,347.0,89.0,9.4,27442.0,349.0,115.0,9.2,0.0,2.0,0.0,0
28367.0,326.0,86.0,9.6,26749.0,358.0,72.0,9.0,1.0,1.0,1.0,1
26594.0,362.0,86.0,9.0,28100.0,302.0,93.0,9.2,0.0,1.0,0.0,1
31802.0,364.0,97.0,9.8,24793.0,334.0,85.0,9.6,3.0,0.0,2.0,1
24303.0,342.0,84.0,9.0,28139.0,355.0,103.0,9.6,1.0,1.0,1.0,0
24463.0,280.0,75.0,9.0,28221.0,347.0,82.0,9.6,0.0,1.0,0.0,0
27172.0,340.0,75.0,9.0,25570.0,299.0,80.0,9.0,1.0,1.0,1.0,1
21702.0,311.0,61.0,8.4,26518.0,296.0,67.0,9.0,3.0,1.0,0.0,0
28617.0,377.0,72.0,10.0,25344.0,397.0,76.0,9.2,1.0,0.0,1.0,0
28170.0,371.0,115.0,9.2,24192.0,371.0,80.0,9.2,3.0,0.0,2.0,1
24974.0,303.0,80.0,9.0,25488.0,355.0,84.0,9.2,1.0,1.0,1.0,0
24399.0,350.0,76.0,9.0,26166.0,321.0,96.0,9.2,0.0,0.0,0.0,0
27757.0,327.0,72.0,9.2,26062.0,302.0,71.0,9.0,2.0,0.0,2.0,1
22390.0,294.0,74.0,8.8,29631.0,334.0,97.0,9.6,0.0,3.0,0.0,0
27273.0,313.0,67.0,9.4,28883.0,331.0,95.0,9.6,1.0,1.0,1.0,0
24202.0,349.0,77.0,9.0,26029.0,350.0,84.0,9.4,1.0,0.0,0.0,0
28455.0,347.0,80.0,9.2,29280.0,317.0,92.0,9.2,0.0,1.0,0.0,0
29513.0,313.0,84.0,9.4,28207.0,361.0,99.0,9.4,2.0,1.0,1.0,1
21915.0,302.0,95.0,8.8,27054.0,394.0,90.0,9.6,0.0,1.0,0.0,0
24104.0,368.0,77.0,9.0,27469.0,399.0,88.0,9.2,1.0,1.0,0.0,1
28293.0,341.0,87.0,9.6,24764.0,324.0,72.0,9.2,1.0,0.0,2.0,1
26035.0,322.0,73.0,9.4,26623.0,349.0,64.0,9.4,3.0,0.0,0.0,1
22874.0,319.0,64.0,9.0,27518.0,376.0,91.0,9.2,1.0,2.0,0.0,0
26661.0,318.0,90.0,9.4,23630.0,320.0,94.0,9.2,2.0,0.0,0.0,1
28262.0,365.0,71.0,9.2,24755.0,322.0,102.0,9.2,3.0,0.0,1.0,1
25992.0,328.0,89.0,9.2,28298.0,367.0,86.0,9.6,1.0,2.0,1.0,0
28956.0,330.0,85.0,9.2,25523.0,303.0,101.0,9.0,1.0,0.0,1.0,1
22142.0,322.0,88.0,9.2,25874.0,382.0,99.0,9.4,1.0,1.0,0.0,0
29021.0,335.0,87.0,9.2,22924.0,267.0,95.0,8.4,1.0,1.0,2.0,0
29844.0,329.0,99.0,9.4,24646.0,300.0,78.0,8.6,3.0,0.0,2.0,1
25958.0,312.0,77.0,9.4,28391.0,377.0,81.0,9.6,2.0,0.0,0.0,0
27660.0,330.0,83.0,9.0,27643.0,329.0,73.0,9.2,0.0,2.0,2.0,0
28551.0,330.0,85.0,9.0,25566.0,320.0,72.0,9.0,2.0,0.0,2.0,1
29756.0,348.0,82.0,9.2,26760.0,332.0,91.0,9.4,3.0,1.0,2.0,1
25918.0,293.0,75.0,9.2,28143.0,362.0,97.0,9.2,0.0,1.0,1.0,0
24089.0,393.0,67.0,9.2,23753.0,367.0,102.0,9.0,1.0,1.0,0.0,1
23739.0,348.0,93.0,9.0,26968.0,409.0,88.0,9.8,2.0,1.0,0.0,1
25394.0,353.0,83.0,9.2,27189.0,339.0,123.0,9.4,0.0,1.0,0.0,0
24113.0,353.0,105.0,9.6,24716.0,404.0,105.0,9.4,0.0,0.0,0.0,1
29040.0,340.0,95.0,9.6,23885.0,345.0,79.0,9.0,1.0,0.0,1.0,1
24595.0,366.0,71.0,8.8,27604.0,336.0,80.0,9.2,0.0,1.0,0.0,0
26301.0,347.0,67.0,9.4,23521.0,322.0,81.0,8.8,0.0,0.0,0.0,0
29453.0,289.0,84.0,9.4,27995.0,346.0,78.0,9.4,2.0,0.0,1.0,1
24014.0,337.0,66.0,9.0,26433.0,355.0,93.0,9.0,1.0,3.0,1.0,0
22229.0,315.0,104.0,8.8,28852.0,356.0,96.0,9.8,1.0,3.0,0.0,0
30014.0,383.0,80.0,9.8,21691.0,318.0,69.0,8.8,0.0,0.0,2.0,1
30065.0,363.0,81.0,9.6,24785.0,342.0,56.0,9.0,2.0,0.0,1.0,1
25181.0,317.0,83.0,9.2,25889.0,305.0,80.0,8.8,2.0,2.0,0.0,1
28845.0,342.0,90.0,9.8,23587.0,284.0,73.0,8.6,2.0,0.0,1.0,1
25691.0,327.0,79.0,8.8,25829.0,338.0,69.0,9.0,0.0,1.0,1.0,1
23082.0,261.0,69.0,8.6,31507.0,369.0,91.0,9.8,1.0,2.0,0.0,0
22974.0,341.0,102.0,8.6,25974.0,388.0,80.0,9.0,0.0,2.0,1.0,0
27558.0,297.0,52.0,9.0,32802.0,273.0,115.0,9.0,0.0,2.0,0.0,0
25380.0,368.0,70.0,9.4,29821.0,373.0,93.0,9.8,0.0,2.0,1.0,0
33244.0,362.0,95.0,10.2,23245.0,247.0,63.0,8.6,2.0,0.0,2.0,1
26859.0,380.0,85.0,9.6,24255.0,350.0,107.0,9.0,3.0,0.0,1.0,1
24278.0,330.0,76.0,9.4,26706.0,364.0,84.0,9.8,2.0,0.0,1.0,0
25812.0,360.0,83.0,9.4,25074.0,325.0,106.0,9.4,1.0,0.0,1.0,0
33703.0,366.0,95.0,9.8,23546.0,292.0,83.0,8.2,2.0,0.0,4.0,1
27556.0,344.0,103.0,9.6,26961.0,320.0,97.0,9.2,1.0,1.0,1.0,0
25275.0,342.0,61.0,9.0,25518.0,307.0,78.0,8.8,0.0,0.0,1.0,0
25377.0,339.0,84.0,8.8,26162.0,319.0,93.0,9.6,1.0,1.0,2.0,1
30651.0,375.0,85.0,9.2,28991.0,350.0,87.0,9.2,1.0,1.0,1.0,0
25875.0,337.0,78.0,9.0,29592.0,390.0,113.0,9.8,1.0,2.0,1.0,0
26441.0,369.0,92.0,9.4,25062.0,374.0,79.0,9.0,1.0,1.0,0.0,0
31961.0,399.0,87.0,9.6,18298.0,234.0,72.0,7.6,2.0,0.0,8.0,1
30351.0,363.0,109.0,9.8,25372.0,354.0,80.0,8.8,2.0,0.0,3.0,1
27730.0,377.0,76.0,9.6,26996.0,331.0,119.0,9.6,2.0,1.0,1.0,1
22762.0,327.0,79.0,8.4,28855.0,334.0,84.0,9.2,0.0,1.0,0.0,0
25178.0,348.0,82.0,9.2,26233.0,365.0,70.0,9.0,2.0,0.0,1.0,0
25954.0,288.0,58.0,8.8,28667.0,299.0,95.0,9.2,4.0,1.0,1.0,0
27541.0,392.0,99.0,9.4,23847.0,348.0,72.0,9.2,1.0,0.0,1.0,0
29667.0,358.0,83.0,9.0,27589.0,360.0,67.0,9.0,2.0,2.0,2.0,1
25366.0,396.0,96.0,9.0,27852.0,388.0,100.0,10.0,2.0,0.0,0.0,0
24973.0,374.0,79.0,9.2,27017.0,377.0,94.0,9.6,0.0,1.0,0.0,0
26562.0,331.0,115.0,9.8,26677.0,347.0,75.0,9.6,0.0,1.0,0.0,0
27214.0,334.0,79.0,9.2,24945.0,318.0,76.0,9.0,1.0,0.0,1.0,1
21353.0,319.0,92.0,8.8,25568.0,317.0,104.0,9.4,1.0,0.0,0.0,0
30925.0,340.0,75.0,8.8,26537.0,278.0,72.0,9.0,1.0,1.0,2.0,1
32676.0,371.0,114.0,9.8,22918.0,321.0,61.0,8.4,3.0,0.0,3.0,1
27532.0,352.0,85.0,9.2,24067.0,301.0,95.0,9.2,1.0,0.0,1.0,1
25463.0,339.0,82.0,9.2,27693.0,338.0,85.0,10.0,2.0,1.0,1.0,0
27334.0,359.0,90.0,9.4,22617.0,387.0,68.0,9.0,2.0,0.0,0.0,1
22862.0,332.0,92.0,8.8,27039.0,355.0,84.0,9.4,1.0,0.0,0.0,0
22687.0,369.0,84.0,8.6,26809.0,337.0,70.0,9.4,1.0,1.0,1.0,0
32400.0,366.0,92.0,10.0,18165.0,259.0,49.0,8.0,3.0,0.0,5.0,1
28409.0,317.0,91.0,9.0,29412.0,335.0,92.0,9.4,0.0,2.0,1.0,0
30295.0,380.0,109.0,9.6,28848.0,303.0,89.0,9.6,0.0,2.0,1.0,0
30512.0,338.0,110.0,9.6,22157.0,306.0,65.0,8.4,2.0,0.0,5.0,1
27759.0,350.0,85.0,9.4,25442.0,353.0,72.0,9.0,3.0,0.0,1.0,1
27195.0,322.0,97.0,9.4,28621.0,361.0,70.0,9.6,1.0,1.0,1.0,0
33190.0,372.0,104.0,10.0,24473.0,354.0,92.0,9.2,3.0,0.0,3.0,1
27799.0,356.0,87.0,9.6,25210.0,344.0,80.0,9.0,2.0,0.0,2.0,1
28209.0,362.0,80.0,9.4,27516.0,297.0,51.0,8.8,1.0,0.0,2.0,0
27297.0,302.0,70.0,9.0,26288.0,333.0,68.0,9.0,1.0,0.0,0.0,1
27114.0,356.0,73.0,8.8,22640.0,300.0,104.0,8.8,2.0,0.0,2.0,1
26445.0,328.0,80.0,9.2,24963.0,290.0,85.0,8.8,3.0,0.0,1.0,1
24898.0,367.0,96.0,9.2,26328.0,373.0,108.0,9.4,0.0,1.0,0.0,0
26023.0,271.0,75.0,9.2,24734.0,347.0,91.0,9.0,0.0,1.0,0.0,1
26073.0,347.0,80.0,9.2,26493.0,356.0,117.0,9.8,0.0,1.0,1.0,0
27765.0,364.0,89.0,9.8,22640.0,332.0,94.0,8.8,2.0,0.0,1.0,1
26302.0,336.0,108.0,9.6,27052.0,379.0,91.0,9.6,1.0,1.0,1.0,1
26018.0,343.0,105.0,9.6,28093.0,325.0,94.0,9.4,2.0,3.0,1.0,0
23264.0,321.0,83.0,9.4,25069.0,369.0,81.0,9.6,1.0,0.0,0.0,0
26749.0,363.0,78.0,9.2,24355.0,341.0,93.0,9.2,1.0,1.0,1.0,1
28890.0,350.0,103.0,9.6,26931.0,377.0,75.0,9.8,2.0,0.0,2.0,0
25402.0,390.0,48.0,8.8,27083.0,359.0,113.0,9.2,1.0,0.0,0.0,0
29749.0,329.0,77.0,9.0,24550.0,288.0,83.0,8.8,2.0,0.0,4.0,1
29255.0,301.0,77.0,9.4,24420.0,280.0,76.0,9.0,2.0,0.0,1.0,1
28644.0,402.0,84.0,9.6,24046.0,359.0,75.0,9.0,3.0,0.0,2.0,1
31022.0,356.0,92.0,9.2,21506.0,292.0,48.0,8.2,2.0,0.0,2.0,1
24356.0,260.0,69.0,8.8,29307.0,366.0,102.0,9.8,0.0,1.0,0.0,0
24872.0,333.0,35.0,8.2,27588.0,373.0,90.0,9.6,0.0,2.0,0.0,0
27219.0,374.0,55.0,9.2,25055.0,311.0,48.0,8.8,1.0,1.0,1.0,1
22933.0,334.0,67.0,8.6,32797.0,354.0,86.0,9.8,0.0,4.0,0.0,0
31185.0,326.0,68.0,9.2,31708.0,341.0,80.0,9.6,1.0,0.0,1.0,0
29415.0,327.0,76.0,9.6,24590.0,300.0,76.0,8.8,2.0,0.0,1.0,1
22443.0,271.0,97.0,8.6,29058.0,381.0,80.0,9.8,2.0,2.0,0.0,0
28635.0,361.0,90.0,9.4,28092.0,321.0,72.0,9.6,2.0,0.0,1.0,1
24626.0,337.0,76.0,9.2,23682.0,321.0,68.0,9.0,2.0,0.0,0.0,0
27983.0,388.0,70.0,9.4,24503.0,332.0,77.0,9.0,1.0,1.0,2.0,0
26466.0,388.0,92.0,9.0,25522.0,367.0,64.0,9.6,3.0,1.0,1.0,0
28078.0,345.0,88.0,9.4,21417.0,312.0,76.0,8.2,1.0,0.0,2.0,1
29106.0,369.0,89.0,9.8,23447.0,326.0,80.0,8.8,1.0,0.0,2.0,1
27676.0,314.0,96.0,9.0,28361.0,359.0,75.0,9.0,2.0,2.0,0.0,1
25484.0,281.0,89.0,9.4,25082.0,335.0,82.0,9.0,1.0,2.0,1.0,1
25663.0,367.0,104.0,9.6,21514.0,337.0,108.0,8.8,1.0,0.0,1.0,1
25139.0,271.0,66.0,8.6,28001.0,310.0,94.0,9.2,1.0,1.0,1.0,0
30446.0,353.0,91.0,9.4,26451.0,293.0,80.0,8.8,3.0,1.0,2.0,1
21904.0,313.0,66.0,8.8,24964.0,400.0,108.0,9.4,1.0,0.0,0.0,0
24241.0,290.0,71.0,8.4,29792.0,328.0,88.0,9.2,1.0,2.0,1.0,0
25344.0,305.0,58.0,9.0,30975.0,314.0,79.0,9.2,0.0,3.0,0.0,0
24672.0,326.0,69.0,9.2,26477.0,394.0,86.0,9.4,0.0,1.0,0.0,1
27390.0,330.0,84.0,9.2,29881.0,350.0,93.0,9.2,1.0,3.0,1.0,1
23698.0,324.0,87.0,9.0,30901.0,362.0,97.0,9.6,0.0,2.0,1.0,0
24805.0,346.0,97.0,9.4,23131.0,306.0,60.0,8.8,0.0,1.0,0.0,1
26167.0,384.0,84.0,9.2,23907.0,370.0,92.0,9.2,3.0,0.0,1.0,1
22192.0,336.0,100.0,9.2,28298.0,367.0,104.0,9.2,2.0,2.0,0.0,0
29099.0,362.0,82.0,9.8,23923.0,347.0,106.0,9.0,2.0,0.0,2.0,1
25318.0,330.0,60.0,8.8,27324.0,314.0,112.0,9.4,0.0,2.0,0.0,0
25500.0,350.0,74.0,8.8,27003.0,330.0,77.0,9.4,1.0,1.0,1.0,1
25549.0,375.0,87.0,9.0,27101.0,370.0,95.0,9.4,0.0,0.0,0.0,0
23494.0,286.0,68.0,8.6,30576.0,364.0,100.0,9.4,0.0,1.0,0.0,0
29217.0,376.0,72.0,9.6,29326.0,349.0,72.0,9.6,2.0,1.0,0.0,1
25733.0,332.0,56.0,9.0,22705.0,316.0,72.0,8.8,1.0,0.0,1.0,1
27646.0,390.0,102.0,9.6,21571.0,350.0,78.0,9.0,0.0,0.0,1.0,1
27289.0,316.0,68.0,9.0,26996.0,341.0,70.0,9.0,2.0,1.0,2.0,1
23417.0,339.0,82.0,8.8,29447.0,386.0,57.0,9.4,1.0,1.0,0.0,0
32702.0,389.0,85.0,10.0,21581.0,297.0,89.0,8.6,2.0,0.0,4.0,1
28639.0,345.0,60.0,9.4,31636.0,317.0,103.0,9.8,0.0,2.0,1.0,0
22814.0,361.0,77.0,9.2,25021.0,369.0,93.0,9.0,1.0,2.0,0.0,0
27094.0,352.0,76.0,9.0,25327.0,339.0,72.0,9.2,1.0,0.0,1.0,1
24435.0,312.0,54.0,8.4,26763.0,309.0,92.0,8.8,0.0,1.0,1.0,0
25547.0,372.0,95.0,9.2,28133.0,355.0,84.0,9.6,0.0,0.0,0.0,0
24518.0,356.0,90.0,8.6,27461.0,361.0,70.0,9.0,1.0,2.0,0.0,1
22117.0,317.0,68.0,8.4,24953.0,330.0,104.0,9.2,1.0,0.0,0.0,0
21626.0,304.0,71.0,8.0,30327.0,337.0,109.0,9.6,0.0,3.0,0.0,0
22925.0,329.0,83.0,9.0,25975.0,357.0,84.0,9.6,1.0,0.0,0.0,0
25475.0,306.0,71.0,8.8,29442.0,333.0,73.0,9.2,0.0,1.0,0.0,0
23044.0,276.0,62.0,8.2,31223.0,365.0,98.0,9.8,1.0,3.0,1.0,0
26985.0,351.0,70.0,9.0,25139.0,320.0,74.0,9.0,3.0,1.0,1.0,1
26634.0,353.0,84.0,9.2,25611.0,398.0,79.0,9.4,2.0,0.0,0.0,1
23282.0,373.0,76.0,9.2,24241.0,368.0,96.0,9.4,1.0,1.0,0.0,0
29101.0,346.0,63.0,8.8,25439.0,253.0,96.0,9.0,2.0,0.0,2.0,1
27004.0,369.0,85.0,9.6,24105.0,331.0,93.0,9.2,3.0,0.0,0.0,0
25959.0,265.0,62.0,8.6,24744.0,303.0,70.0,8.8,2.0,0.0,1.0,1
26507.0,355.0,71.0,9.2,21069.0,305.0,94.0,8.4,1.0,0.0,0.0,1
28583.0,345.0,102.0,9.6,24983.0,352.0,88.0,9.6,2.0,0.0,2.0,1
24852.0,410.0,112.0,9.6,23967.0,389.0,107.0,9.6,1.0,1.0,0.0,0
26751.0,352.0,89.0,9.4,25405.0,332.0,76.0,9.2,1.0,0.0,1.0,0
24525.0,330.0,91.0,9.2,27023.0,368.0,80.0,9.2,0.0,1.0,1.0,0
26865.0,346.0,74.0,9.4,28419.0,351.0,90.0,9.4,0.0,1.0,0.0,0
27361.0,304.0,60.0,9.2,23596.0,278.0,110.0,8.8,1.0,0.0,1.0,1
23268.0,341.0,94.0,8.6,28812.0,357.0,76.0,9.4,0.0,2.0,1.0,1
23982.0,335.0,96.0,9.0,29445.0,352.0,88.0,9.8,0.0,1.0,0.0,0
29273.0,315.0,62.0,9.4,26428.0,298.0,90.0,9.4,2.0,0.0,1.0,1
23666.0,329.0,84.0,9.2,25641.0,333.0,73.0,9.2,1.0,1.0,0.0,0
24726.0,345.0,96.0,9.0,28616.0,383.0,48.0,9.6,1.0,2.0,0.0,0
22478.0,268.0,76.0,8.4,32752.0,350.0,100.0,9.8,0.0,4.0,0.0,0
25507.0,354.0,86.0,9.4,23593.0,347.0,111.0,8.8,1.0,0.0,0.0,0
24853.0,316.0,63.0,8.8,24725.0,330.0,89.0,8.8,3.0,1.0,1.0,0
21777.0,264.0,51.0,8.4,31569.0,345.0,92.0,9.4,0.0,3.0,0.0,0
24078.0,299.0,92.0,8.8,29284.0,298.0,60.0,9.2,1.0,1.0,1.0,0
32271.0,352.0,54.0,9.4,22825.0,290.0,97.0,8.4,1.0,0.0,2.0,1
28259.0,306.0,44.0,8.8,28153.0,332.0,97.0,9.4,0.0,0.0,1.0,0
28134.0,366.0,88.0,9.4,25438.0,297.0,84.0,8.8,1.0,1.0,0.0,1
28020.0,312.0,104.0,9.0,26348.0,331.0,65.0,9.2,3.0,0.0,2.0,1
25839.0,364.0,78.0,9.2,28486.0,351.0,76.0,9.2,3.0,2.0,1.0,1
29494.0,326.0,115.0,9.6,26974.0,321.0,88.0,9.2,3.0,1.0,3.0,1
22700.0,309.0,88.0,8.6,30960.0,361.0,100.0,9.6,0.0,3.0,0.0,0
27792.0,367.0,103.0,9.6,24245.0,342.0,88.0,9.4,3.0,0.0,2.0,1
25619.0,333.0,89.0,9.2,27601.0,345.0,71.0,9.8,1.0,1.0,1.0,0
27201.0,352.0,84.0,9.6,27890.0,381.0,98.0,9.6,0.0,1.0,1.0,1
26701.0,318.0,66.0,8.8,30071.0,361.0,94.0,9.6,0.0,1.0,0.0,0
26346.0,406.0,105.0,9.4,24218.0,338.0,63.0,9.2,2.0,0.0,1.0,0
28562.0,352.0,85.0,9.6,23889.0,322.0,70.0,8.6,1.0,1.0,2.0,1
27383.0,330.0,81.0,9.2,28141.0,334.0,72.0,9.4,0.0,1.0,1.0,0
26066.0,321.0,72.0,9.2,26126.0,290.0,106.0,9.0,2.0,1.0,1.0,1
28377.0,370.0,88.0,9.8,23882.0,362.0,73.0,9.0,2.0,0.0,0.0,1
21015.0,249.0,65.0,8.0,32999.0,375.0,102.0,10.0,0.0,4.0,0.0,0
30362.0,322.0,84.0,9.8,25371.0,292.0,77.0,9.2,2.0,0.0,1.0,1
25901.0,339.0,69.0,9.2,29145.0,363.0,113.0,9.6,1.0,1.0,0.0,0
31906.0,339.0,86.0,9.2,24114.0,298.0,68.0,8.8,2.0,0.0,1.0,1
23200.0,352.0,97.0,9.0,28055.0,409.0,70.0,9.4,1.0,1.0,0.0,0
22725.0,307.0,72.0,8.2,27541.0,391.0,55.0,9.2,2.0,1.0,0.0,0
26610.0,357.0,93.0,9.2,23759.0,285.0,68.0,9.0,2.0,0.0,0.0,1
23200.0,348.0,74.0,9.0,26935.0,353.0,88.0,9.2,0.0,0.0,0.0,1
25047.0,335.0,59.0,9.0,27794.0,350.0,107.0,9.4,0.0,0.0,0.0,0
27649.0,312.0,124.0,9.6,32198.0,336.0,75.0,9.8,1.0,2.0,0.0,0
23673.0,328.0,84.0,8.8,27410.0,369.0,74.0,9.4,1.0,1.0,0.0,0
26177.0,373.0,100.0,9.4,23311.0,391.0,92.0,8.8,2.0,0.0,0.0,1
25799.0,302.0,88.0,8.6,29465.0,305.0,67.0,9.0,0.0,4.0,1.0,0
23994.0,353.0,69.0,9.0,27991.0,377.0,113.0,9.8,2.0,1.0,0.0,0
26886.0,287.0,59.0,8.4,22140.0,223.0,52.0,7.0,0.0,1.0,8.0,1
25841.0,295.0,90.0,9.4,31271.0,373.0,92.0,9.4,0.0,1.0,0.0,0
26327.0,380.0,103.0,9.4,22686.0,342.0,84.0,9.4,2.0,0.0,2.0,0
24570.0,317.0,72.0,8.8,23642.0,326.0,99.0,9.0,1.0,0.0,0.0,1
28892.0,338.0,88.0,9.2,26455.0,329.0,94.0,9.4,1.0,1.0,1.0,1
24689.0,360.0,67.0,9.0,24134.0,381.0,92.0,9.4,1.0,0.0,0.0,0
26029.0,293.0,96.0,9.2,30319.0,350.0,88.0,9.8,1.0,1.0,1.0,0
18102.0,264.0,40.0,7.2,32594.0,412.0,148.0,9.6,0.0,7.0,0.0,0
22298.0,307.0,84.0,8.8,27608.0,352.0,85.0,9.6,2.0,1.0,0.0,0
25820.0,401.0,78.0,9.2,23461.0,375.0,102.0,9.2,1.0,0.0,1.0,1
26293.0,368.0,104.0,9.4,23246.0,312.0,87.0,8.8,0.0,1.0,1.0,1
23647.0,332.0,89.0,9.0,22586.0,367.0,81.0,8.6,2.0,0.0,1.0,1
27709.0,306.0,75.0,9.2,22618.0,285.0,56.0,8.8,1.0,0.0,2.0,1
24861.0,352.0,68.0,8.8,29210.0,369.0,92.0,9.6,2.0,1.0,0.0,1
24958.0,326.0,74.0,9.2,26801.0,365.0,75.0,9.2,1.0,0.0,0.0,0
26142.0,320.0,79.0,9.2,27410.0,316.0,92.0,9.0,2.0,1.0,1.0,0
27091.0,352.0,99.0,9.4,21185.0,327.0,75.0,8.8,3.0,0.0,2.0,1
24307.0,376.0,71.0,8.8,27708.0,350.0,93.0,9.2,1.0,1.0,0.0,0
29949.0,341.0,78.0,9.2,26488.0,300.0,97.0,9.0,1.0,1.0,3.0,1
26769.0,357.0,79.0,9.4,23794.0,318.0,108.0,9.4,0.0,0.0,2.0,1
24760.0,246.0,88.0,8.6,33003.0,353.0,90.0,9.4,1.0,4.0,0.0,0
24081.0,307.0,84.0,9.0,30961.0,329.0,87.0,9.6,1.0,1.0,0.0,0
27030.0,379.0,99.0,9.6,23819.0,378.0,85.0,9.2,2.0,0.0,1.0,1
29602.0,366.0,91.0,9.6,21882.0,300.0,72.0,8.8,3.0,0.0,2.0,1
28835.0,300.0,68.0,9.4,23071.0,325.0,51.0,8.8,0.0,0.0,0.0,1
27907.0,321.0,84.0,9.0,25516.0,295.0,88.0,9.4,2.0,0.0,1.0,1
26050.0,328.0,92.0,9.4,30768.0,351.0,120.0,10.0,1.0,3.0,0.0,1
23286.0,336.0,74.0,9.2,26912.0,378.0,113.0,9.8,2.0,0.0,0.0,0
26046.0,324.0,71.0,8.8,27273.0,324.0,91.0,9.2,1.0,2.0,0.0,0
26691.0,322.0,78.0,9.0,25451.0,332.0,74.0,9.2,2.0,0.0,1.0,0
23457.0,342.0,83.0,9.2,29749.0,416.0,124.0,10.0,1.0,1.0,0.0,0
24504.0,323.0,60.0,8.6,30748.0,333.0,81.0,9.8,1.0,1.0,1.0,0
26533.0,321.0,86.0,9.2,25961.0,365.0,87.0,9.2,2.0,1.0,1.0,1
23019.0,325.0,92.0,8.8,27362.0,340.0,91.0,9.6,2.0,1.0,0.0,0
29182.0,400.0,101.0,9.8,20842.0,356.0,84.0,8.8,1.0,0.0,2.0,1
32404.0,346.0,76.0,9.6,18673.0,229.0,35.0,7.2,3.0,0.0,8.0,1
24134.0,355.0,86.0,9.0,26894.0,337.0,86.0,9.0,0.0,1.0,0.0,1
31246.0,380.0,92.0,9.6,23176.0,336.0,85.0,9.0,2.0,0.0,3.0,1
26800.0,335.0,89.0,9.2,22070.0,278.0,82.0,8.8,3.0,0.0,1.0,1
26163.0,312.0,74.0,9.0,24819.0,320.0,83.0,9.0,2.0,0.0,1.0,1
27173.0,382.0,72.0,9.2,24262.0,395.0,105.0,9.2,1.0,1.0,1.0,1
